['http://www.wlmq.gov.cn/gk/zfwj/2021/461054.htm', '关于印发《乌鲁木齐市公共资源交易目录 （2021年版）》的通知', '2021-01-11']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201808/525a3348eb364ef392954e4811b247c4.shtml', '上海援疆：产业援疆促就业 ', '2018-08-21']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201808/a170970e5bfc402db530d45d524e2f44.shtml', '【“一带一路”在行动】让全世界分享中国物流速度 ', '2018-08-14']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201808/be6031b8fc4048339ac9a093405f5177.shtml', '我委组织召开麦盖提县自治区部门单位包村定点扶贫工作协调会议 ', '2018-08-06']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201808/5a6240d29e9549d0a6703b2e38b3f27a.shtml', '信息化平台为全面深化改革赋能  ', '2018-08-02']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201808/60f8691f894f4661a1be5a5ff8d76491.shtml', '小鸡苗点燃致富梦  ', '2018-08-02']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201807/6f4cdb17162447efb3a29709a2c59480.shtml', '自治区减负办赴地州督查检查减轻企业负担工作 ', '2018-07-31']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201807/095f20de5a674a84b077c38f00e9ca52.shtml', '自治区减负办赴地州督查检查减轻企业负担工作 ', '2018-07-27']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201807/6d1718023d3441ff961dbbc9fcc80bd0.shtml', '关于公示自治区物流及寄递企业购置X光安检机第五批补助资金发放名单的通告（续） ', '2018-07-20']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201807/c9db482697cd4a9bb3631b992d3ee86b.shtml', '自治区召开上半年经济工作总结暨深化“放管服”改革电视电话会议  ', '2018-07-10']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201807/de0c8993d75c4459ae2f0395ce9b0d4a.shtml', '阿亚克塔木村：组织开展“党旗映天山”主题活动 ', '2018-07-03']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201807/e6e90e723772440cb3dfa75636ebd277.shtml', '国务院：五举措降低实体经济物流成本 ', '2018-07-02']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201806/33738766039740faa15da10be967d37d.shtml', '自治区经信委“访惠聚”驻村工作队组织党员开展“党旗映天山”主题党日活动', '2018-06-29']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201806/b651cbe6a50e41d998ba077f473d18f7.shtml', '粽香悠悠话端午，浓浓亲情促团结 ', '2018-06-22']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201806/9fbb57793a23429e98bb332f0a6cdd4b.shtml', '脱贫攻坚路上“红花开” ', '2018-06-22']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201806/e57cbfd4ecb24961a3a053f6edc215bb.shtml', '馓子和粽子“偶遇”，这个“双节”很浓情 ', '2018-06-22']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201806/de5cbe5191e3469c96f2b9148b738387.shtml', '自治区经信委驻村工作队助力“三夏” ', '2018-06-19']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201806/2bdbf05df0114fdcbb4b8bab2ff96676.shtml', '关于公示自治区物流及寄递企业购置X光安检机第五批补助资金发放名单的通告（续） ', '2018-06-14']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201806/dba739f60e924c3b8fa24145a5095a7e.shtml', '自治区经信委驻村工作队助农养土鸡增收致富  ', '2018-06-12']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201806/c1e2359be09745cdb2e595b6525c0ca0.shtml', '关于公示自治区物流及寄递企业购置X光安检机第五批补助资金发放名单的通告 ', '2018-06-04']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201805/a7465b9946a8455aa27899c4f2aa01a0.shtml', '新疆降低社保费率为企业减负\xa0两年减负逾78亿元 ', '2018-05-23']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201805/9b8ba7b5e23e44f58319cd3b6179d21f.shtml', '自治区经信委“访惠聚”驻村工作队党委召开现场观摩交流座谈会 ', '2018-05-21']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201805/3a3161ff00444ccfb001237060f16602.shtml', '雪克来提·扎克尔在自治区经信委调研时强调贯彻新发展理念推进高质量发展 ', '2018-05-17']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201805/04c7d6e82b08451696d5f049f4de76ea.shtml', '“解剖麻雀”找问题，对症下药助脱贫 ', '2018-05-16']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201805/a15ebb80a0184ebeb3f942c2acd5ff8c.shtml', '村里小广场  村民大舞台 ', '2018-05-10']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201805/0cbbdf5436794545b01f23d06e8df6bd.shtml', '自治区经信委驻库木库萨尔村工作队组织开展“民族团结一家亲”暨庆祝“五四”青年节联谊活动 ', '2018-05-10']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201805/5364557bb2e340ecb1347548fb8a8aa0.shtml', '新疆：电力市场化交易为企业减负12亿元 ', '2018-05-09']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201805/bdc5e092b21b4603a816ed85bd1edbf1.shtml', '新疆印发《关于促进物流业发展的指导意见》 ', '2018-05-07']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201804/271898bb5e324501bc5e78c32e642b8b.shtml', '自治区经信委“三个着力”助亲戚脱贫致富 ', '2018-04-28']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201804/d802af68817646a8988d1a2b762e1e86.shtml', '自治区经信委驻村工作队多措并举促脱贫 ', '2018-04-26']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201804/5ce5c2a78ca54cb5a6e3de64996d6442.shtml', '自治区经信委驻村工作队深入走访知民情，真心帮困解民忧 ', '2018-04-24']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201804/0b66f0a6515a45ef8f32a887019a1d13.shtml', '自治区经信委开展钢铁企业技术装备核查工作', '2018-04-24']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201804/760b0ff2d2c34cb49c946f4f19d091d2.shtml', '关于开展依法依规推动落后产能退出督查工作的通知 ', '2018-04-20']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201804/cbd5253729684fc2b234c0174baa819f.shtml', '自治区经信委信息中心党支部联合西北路北社区访惠聚工作队开展读书日活动 ', '2018-04-20']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201804/5983f2311b1b454cbe89cdcfa6dcc067.shtml', '自治区经信委推进脱贫攻坚包村联户对口帮扶工作 ', '2018-04-19']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201804/a0d4a0f910e14785b1a0a00b579d604d.shtml', '自治区经信委干部职工赴麦盖提县开展 “民族团结一家亲”第二轮结亲周活动 ', '2018-04-18']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201804/6b7dd85f3d004f1f9dce7cf44a19ef3c.shtml', '麦盖提县吐曼塔勒乡吐曼塔勒村：“一户一策”助力村民脱贫  ', '2018-04-18']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201804/8f1b9571030e432d9e52f9a29caae2c4.shtml', '自治区经信委认真做好“放管服”改革迎检工作 ', '2018-04-03']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201804/a11d7d61f0a448b98e07a5dc11d409aa.shtml', '自治区经信委：做驻村工作队的坚强后盾  ', '2018-04-03']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201804/894e007f2fa0475f9e529f4f80ac5121.shtml', '自治区经信委稳妥有序推进采取竞争性方式开展频率使用许可试点工作 ', '2018-04-02']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201804/31551ff297634bc1b6b8fc14846a5a4e.shtml', '供电营业许可证的核发办理指南  ', '2018-04-01']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201804/0586ed42e93d4dda861a6834522a5869.shtml', '权限内核发民用爆炸物品销售许可证办理指南  ', '2018-04-01']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201804/a551ec7118384accb0d09dd83b9bf66a.shtml', '权限内生产、经营或者使用监控化学品及变质或者过期失效的监控化学品处理方案的审批办理指南  ', '2018-04-01']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201804/97b23eca9be64f48a991adbc1fb541c4.shtml', '辖区内第二类监控化学品的使用与经营审批办理指南  ', '2018-04-01']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201804/abc6880f20914ebc97fa4475cf61df33.shtml', '权限内无线电台（站）的设置及运行审批（含频率和呼号指配）  ', '2018-04-01']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201804/6e12771cdcb74cd38849ac5e1dd1a8e4.shtml', '权限内社会团体筹备申请、设立、变更和注销登记前审查办理指南  ', '2018-04-01']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201804/86719752c3fc4211bdd3faf21f7124c8.shtml', '铬化合物生产建设项目审批  ', '2018-04-01']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201804/7a9c402bd371456abfc00571fd843ea2.shtml', '民用爆炸物品安全生产许可办理指南  ', '2018-04-01']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201803/230dcda871d14d29afa5843ece8ce1cd.shtml', '自治区经信委驻村工作队为“产业富民发展园”揭牌 ', '2018-03-30']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201803/ec2d012ce0a24e04ab06a91b5d198f5f.shtml', '我区印发《关于促进物流业发展的指导意见》  ', '2018-03-29']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201803/90d895477b64426886a7f491df230438.shtml', '自治区轻工行办 自治区节能监察总队联合举办 2018年“民族团结一家亲”新春联谊会 ', '2018-03-21']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201803/ea446956f72448ea99fa166624392728.shtml', '新疆维吾尔自治区货物运输车辆超限超载治理办法  ', '2018-03-16']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201803/da344ecde950417186e9e753502fb3f1.shtml', '团结一心谋发展  凝心聚力促和谐---自治区中小企业服务中心隆重举行2017年度总结表彰                                                暨“民族团结一家亲”迎新春联谊会 ', '2018-03-16']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201803/4af14a434dbc42dba550562b6607ffb6.shtml', '乌鲁木齐市无线电管理局召开民族团结一家亲第一轮“结亲周”活动交流会 ', '2018-03-15']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201803/12bad56a55fa4de1b6d6bc9acc618535.shtml', '广东援疆：组合式庭院经济让贫困农民足不出户增收致富 ', '2018-03-14']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201803/6532c481f75a4d8bbfea51e8bc6543dd.shtml', '乌鲁木齐高新区新疆政务APP让群众办事“最多跑一趟” ', '2018-03-13']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201803/97fc9eebcdab4be291550e2f3729cf90.shtml', '自治区经信委着力构建新疆特色现代产业体系 ', '2018-03-12']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201803/f4ae54bc734947dfaba605129b703626.shtml', '自治区经信委“访惠聚”驻村工作队助农备耕春耕 ', '2018-03-05']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201803/58da532a069148b1bcfc97fdb123233a.shtml', '自治区经信委开展“民族团结一家亲”结亲周元宵节联谊活动 ', '2018-03-01']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201802/1f4d4fd86f414d6e9bf1ffd012f395eb.shtml', '自治区节能监察总队开展节能服务机构监察工作 ', '2018-02-26']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201802/c698f8333a4e4dbba738381668b457e9.shtml', '把党的关怀和温暖送到群众心坎里  ', '2018-02-26']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201802/1ad2e885bb6544829a8975308a801fe2.shtml', '２０１７年“电力援疆”实现外送电力达７８．７亿千瓦时 ', '2018-02-22']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201802/721eeaba0a06435fbcece79813ff5070.shtml', '2018年新疆所有地州市将通高速公路 ', '2018-02-22']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201802/36b72b61a74245b197a520ec5825421f.shtml', '南航为近8000名援疆和驻村干部发放“援疆卡” ', '2018-02-22']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201802/d4206da9da7b4e668368f3e6ab560046.shtml', '策勒天津工业园：3000农牧民“温暖的家” ', '2018-02-22']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201802/ab1ba32bce484048a52eb185c9134fdd.shtml', '新疆托里县“产业援疆”助推特色农产品走进本溪 ', '2018-02-22']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201802/5c13be98d15a4c9dab656942ba618770.shtml', '以核心区建设为统领构建新疆全方位开放新格局  ', '2018-02-09']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201802/9beee1bc13484e8a8e437ac9111f5b9f.shtml', '自治区机电行办赴昌吉州行业重点联系企业调研并督导检查安全生产工作 ', '2018-02-02']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201802/e0cfc50d2b9f44529eafa93f29902ecc.shtml', '“放管服”激发园区新活力  ', '2018-02-01']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201801/6ff91524055f48a4b9fdd93cf71f2333.shtml', '自治区经信委举行新选派深度贫困村第一书记和“访惠聚”驻村工作队欢送仪式 ', '2018-01-31']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201801/81096de93619451cad26caa6d7519b3a.shtml', '商务部电子商务司负责人解读《国务院办公厅关于推进电子商务与快递物流协同发展的意见》  ', '2018-01-26']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201801/7ccd8dda289d45389d99791321bbb75c.shtml', '从“先照后证”到“照后减证” 国务院推行 “放管服”新改革  ', '2018-01-25']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201801/c4d529286cec42de90e6ef32c650c05b.shtml', '自治区节能监察总队团支部在团结小学开展民族团结联谊活动 ', '2018-01-23']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201801/5d066d92e4594e049306fdf109231d3c.shtml', '经信委委属行业协会与行政机关脱钩改革工作会议召开 ', '2018-01-22']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201801/c0c81d36418b4d21bad78091a7e34c4f.shtml', '关于发布新疆维吾尔自治区涉企保证金目录清单的公告 ', '2018-01-22']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201801/0f763fc0a8114c55b17f5a1c6ff689cc.shtml', '2018年新疆服装产业力争新增带动就业10万人  ', '2018-01-18']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201801/66482cf179764a4c84ce71bc0b17d8bf.shtml', '2018年自治区经济和信息化工作会议在乌市召开 ', '2018-01-18']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201801/57732821db82461f9d4e8477122c1e09.shtml', '创新驱动增添发展新动能  ', '2018-01-18']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201801/488a4c7fb2084627a726faef1afc7a1c.shtml', '自治区物流及寄递企业购置X光安检机第四批补助资金拨付公示 ', '2018-01-16']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201801/ce72c1bcd7af471d84916439304f0524.shtml', '协会办组织企业、协会开展献爱心捐助活动 ', '2018-01-05']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201801/6c1271deb8b2447d99d88f4dc97e634f.shtml', '我委举行“同叙民族情，共画同心圆”2018年迎新年元旦民族团结联谊会 ', '2018-01-02']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201712/e2b9038e9e704e72872ceaf466a68b31.shtml', '关于印发《自治区经信委推广随机抽查规范事中事后监管实施方案》的通知 ', '2017-12-25']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201712/c533958198e04b5aac153bc3e6384320.shtml', '新疆维吾尔自治区经济和信息化委员会随机抽查事项清单 ', '2017-12-25']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201712/bc7a744efc3f46f3a1279b1ebc1037c6.shtml', '国务院办公厅关于印发全国深化简政放权放管结合优化服务改革电视电话会议重点任务分工方案的通知 ', '2017-12-23']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201712/c707161bd78d45049104f8e9a7601f73.shtml', '吐曼塔勒村：住上新房感党恩 勤劳持家快致富 ', '2017-12-19']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201712/6c53fbd68376485595db28c28af23975.shtml', '关于做好制定自治区涉企保证金目录清单工作的通知 ', '2017-12-16']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201712/adb114b6f503419aa3275f4bb3cb7f5a.shtml', '自治区经信委党组书记、主任胡开江赴托盖墩村走访慰问困难群众 ', '2017-12-15']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201712/a504d705217d4a8cb90c7497f49a24c1.shtml', '新疆持续深化“放管服”改革全面推进公平竞争审查工作 ', '2017-12-08']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201712/3f2a33fcf94c47378619dd62d902c2f6.shtml', '自治区纺织行办赴纺织企业与转移就业劳动力开展民族团结一家亲联谊活动 ', '2017-12-06']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201711/41431ff2689a406793df6e3efd0a6177.shtml', '深化“放管服” 税务总局力推３０项改革举措 ', '2017-11-25']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201711/88afba2e57da436aabad541140f03757.shtml', '深刻认识主要矛盾的历史性变化——四论学习贯彻党的十九大精神 ', '2017-11-14']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201711/d3393ccc8c9149e98fe7d90670ed844f.shtml', '深刻把握新时代的历史方位——三论学习贯彻党的十九大精神 ', '2017-11-14']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201711/f2e6205d954240998fb9b73a44800d3f.shtml', '第六届全国减轻企业负担政策宣传周正式启动 ', '2017-11-14']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201710/0f5fd4fb161f4b80be1b70c0922d94e0.shtml', '不忘初心 牢记使命——一论学习贯彻党的十九大精神 ', '2017-10-31']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201710/1195bc143ffc43378067b33cdea8052b.shtml', '关于参加第六届全国减轻企业负担政策宣传周电视电话会议的通知 ', '2017-10-25']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201710/926afb9a4eeb4a348c12244e01f425fc.shtml', '自治区物流及寄递企业购置X光机第三批补助资金拨付公示 ', '2017-10-25']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201710/051426dcb34047c0bb066b0e1881ec03.shtml', '新疆维吾尔自治区政府性基金目录清单（2017年5月1日） ', '2017-10-23']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201710/7cb91e09bf144d44860ddf169be8502c.shtml', '新疆维吾尔自治区行政事业性收费目录清单（2017年5月1日） ', '2017-10-23']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201710/57ceecc1d4424dfa9347bda02027624f.shtml', '国务院部门涉企保证金目录清单 ', '2017-10-20']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201710/1fec69fcf9a341daa5b52c75d64b3a13.shtml', '工业和信息化部、财政部公布国务院部门涉企保证金目录清单 ', '2017-10-10']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201710/b2f10de85813478e9ec68a49b1a05652.shtml', '新疆煤炭转型升级多元发展 ', '2017-10-08']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201710/31cf3b5c827b4c658bc9e08c736db95a.shtml', '国歌聚人气，宣讲入人心，祖国在心中 ', '2017-10-03']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201710/b64f6cb36d0447168d3b90e21bd39e56.shtml', '十八大以来我国“放管服”改革的成效、特点与走向 ', '2017-10-03']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201710/584e9bed1f9c42bb88e6e4e678c3bdf1.shtml', '采矿业造富传奇继续：去产能带来13.4倍产业利润 ', '2017-10-03']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201710/7396fe1472bc435099df00e0307ecbb7.shtml', '自治区节能监察总队开展深入发声持续亮剑活动 ', '2017-10-02']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201709/0f302fe65b4d4e8099bf1ae5a20f9aa4.shtml', '新疆“IT三会”组织会员企业召开IT行业发声亮剑践诺大会 ', '2017-09-30']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201709/f3e1920768ba41df9be126eb8fa26902.shtml', '工业和信息化部  财政部关于公布国务院部门涉企保证金目录清单的通知 ', '2017-09-30']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201709/4b2401efc19f4329ad699186b42ffdd4.shtml', '自治区IT行业举办“携手同行、脱贫攻坚”倡议活动 ', '2017-09-30']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201709/fb084d0f272343bf930cc8a2c5e402bc.shtml', '自治区经信委：深度谋划、聚焦精准，全方位推进包村联户工作 ', '2017-09-30']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201709/d874904ed88f4729a24af71b059af11e.shtml', '国务院第四次大督查发现一些地方去产能工作不扎实、不到位等问题 ', '2017-09-25']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201709/a31a9ed899c74d29ab9a69ab21695a49.shtml', '今年减税降费将超万亿元 空前减负激发企业做“加法” ', '2017-09-20']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201709/b6ca5451f3fb4038a7057a881aabada8.shtml', '新疆煤炭去产能工作成效显著 ', '2017-09-19']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201709/4510b82a3dae47b489b0290ddf22fdd3.shtml', '自治区建材行办深化民族团结一家亲活动 ', '2017-09-18']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201709/58ba0e01e3e54859ab4810b65ce714e7.shtml', '自治区经信委第四轮第四批走亲活动顺利开展 ', '2017-09-12']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201709/686764ad8f6648a282c7835467e3c5b0.shtml', '自治区建材行办积极研究落实包村联户脱贫工作措施 ', '2017-09-11']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201709/d70122cb821946b4adca840f4d3eb864.shtml', '自治区取缔＂地条钢＂工作圆满通过国家验收抽查 ', '2017-09-08']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201709/adc2a1280dda405eaa82f98cc0ccba84.shtml', '3项政策今年预计为企业减负8200万元 ', '2017-09-06']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201708/fec80949c6ae43799963ead1f41c90e4.shtml', '企业每年直接减负70亿元 ', '2017-08-31']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201708/de98ccfd5c9c4d77b76ff7dbb8b0cddb.shtml', '人民日报：去产能别纠结 更大的甜头在前方 ', '2017-08-31']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201708/e6f47c82f99e4e46bc72743b8f447158.shtml', '自治区经信委系统第四轮第三批77名干部职工赴麦盖提县走亲访友 ', '2017-08-30']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201708/8517a65356e34b4482cc670578e6c5db.shtml', '降成本优环境，江西供给侧改革抓住“牛鼻子”“减负百条”为企业卸包袱 ', '2017-08-24']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201708/c16140237a5c42bd90b816dab05abe2c.shtml', '认真做好群众工作  小事做细做透做出影响力 ', '2017-08-22']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201708/306ecafd032546e29d0d125b20120697.shtml', '新一轮电解铝去产能核心直指自建电厂 供过于求正逆转 ', '2017-08-21']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201708/5b445588ef25440082f5b3d0c9dd99e7.shtml', '“放管服”改革 全国上下一盘棋(督查进行时) ', '2017-08-21']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201708/621c73502e3947efbd1db98e55c63bc2.shtml', '连心路托起了老百姓的“脱贫梦” ', '2017-08-21']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201708/78fb284a2afa4f3aac4c6b51b9a07ab8.shtml', '新疆维吾尔自治区人民政府办公厅安排做好“放管服”改革涉及的规章、规范性文件清理工作 ', '2017-08-14']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201708/15402a212dc24743ae9b859bfa883d93.shtml', '自治区经信委“民族团结一家亲”第三轮第六批43名干部职工赴麦盖提县库木库萨尔乡走亲访友 ', '2017-08-09']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201708/1f180279db9e41f8a175032c9c7c0450.shtml', '自治区经信委组织驻村干部家属开展亲情慰问活动 ', '2017-08-08']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201708/c82d969f83374e73b1de648b3f093e5c.shtml', '自治区经信委2017年政务公开工作要点 ', '2017-08-08']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201708/dddbf3fe333a44e8a42f088afecf368b.shtml', '自治区经信委驻村工作队举行“爱心成就希望 情暖吐曼塔勒”捐赠活动 ', '2017-08-07']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201707/0a8f68a931d94374b8f2c6810648b4f2.shtml', '农业技术专家带来了惠农“及时雨” ', '2017-07-31']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201707/172ce53b993540ab9984730b6b07be57.shtml', '情暖敬老院 ', '2017-07-28']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201707/3d784b909ed244449d53f9f5b63d0ba9.shtml', '王忠山副主任带队赴海鸿实业开展促投资调研帮扶工作 ', '2017-07-28']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201707/023554e044e44104a20a59216ba4eb74.shtml', '安居富民房让村民燃起新希望 ', '2017-07-26']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201707/9da9e9f202794e0db13063b8b9332db6.shtml', '自治区经信委工作队全力助推脱贫攻坚 成立爱心工程队 ', '2017-07-24']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201707/c4aca242e31346d2ac610f651da54bf8.shtml', '我区召开2017年利用综合标准依法依规推动落后产能退出工作专题会议 ', '2017-07-24']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201707/10284db826e345ef9c79a3ce8fd5f1f7.shtml', '第二批行业协会商会与行政机关脱钩试点工作推进会议召开 ', '2017-07-21']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201707/e5e18586f76c4c84903843ceff445aca.shtml', '自治区物流及寄递行业安全管理工作第二季度联席会议召开 ', '2017-07-21']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201707/9fbe6208cb2a41dda2ef15f78043522a.shtml', ' 自治区经信委“民族团结一家亲”首府走亲及暑假夏令营活动圆满结束 ', '2017-07-19']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201707/637232af2980411eaf35f43585bed16d.shtml', '自治区机电行办与首府走亲结亲户代表座谈联谊 ', '2017-07-18']
['http://gxt.xinjiang.gov.cn/gxt/zdxxgk/201707/778abd54e457432cbe80cc1fa028ecf8.shtml', '“组团式”援疆专家巡回义诊活动走进农村 ', '2017-07-18']
